# started on Wed Nov 29 10:14:39 2023

<not counted>,,RESOURCE_STALLS.ANY,0,0.00,,
<not counted>,,MACHINE_CLEARS.SMC,0,0.00,,
<not counted>,,CYCLE_ACTIVITY.STALLS_L2_MISS,0,0.00,,
<not counted>,,CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,0,0.00,,
<not counted>,,UOPS_EXECUTED.CYCLES_GE_4_UOPS_EXEC,0,0.00,,
<not counted>,,BR_MISP_RETIRED.NEAR_TAKEN,0,0.00,,
<not counted>,,CYCLE_ACTIVITY.STALLS_MEM_ANY,0,0.00,,
<not counted>,,EXE_ACTIVITY.EXE_BOUND_0_PORTS,0,0.00,,
<not counted>,,INST_RETIRED.TOTAL_CYCLES_PS,0,0.00,,
<not counted>,,UOPS_RETIRED.RETIRE_SLOTS,0,0.00,,
<not counted>,,CPU_CLK_UNHALTED.THREAD_P_ANY,0,0.00,,
<not counted>,,UOPS_ISSUED.VECTOR_WIDTH_MISMATCH,0,0.00,,
<not counted>,,UOPS_RETIRED.MACRO_FUSED,0,0.00,,
<not counted>,,ROB_MISC_EVENTS.LBR_INSERTS,0,0.00,,
<not counted>,,RS_EVENTS.EMPTY_CYCLES,0,0.00,,
<not counted>,,INST_RETIRED.ANY,0,0.00,,
<not counted>,,UOPS_EXECUTED.CORE_CYCLES_GE_2,0,0.00,,
<not counted>,,RESOURCE_STALLS.SB,0,0.00,,
<not counted>,,CPU_CLK_UNHALTED.RING0_TRANS,0,0.00,,
<not counted>,,BR_INST_RETIRED.ALL_BRANCHES_PEBS,0,0.00,,
<not counted>,,BR_MISP_RETIRED.ALL_BRANCHES_PEBS,0,0.00,,
<not counted>,,BR_INST_RETIRED.NEAR_RETURN,0,0.00,,
<not counted>,,EXE_ACTIVITY.1_PORTS_UTIL,0,0.00,,
<not counted>,,BR_INST_RETIRED.NOT_TAKEN,0,0.00,,
<not counted>,,BR_INST_RETIRED.CONDITIONAL,0,0.00,,
<not counted>,,BR_MISP_RETIRED.CONDITIONAL,0,0.00,,
<not counted>,,UOPS_EXECUTED.CORE,0,0.00,,
<not counted>,,CYCLE_ACTIVITY.STALLS_L1D_MISS,0,0.00,,
<not counted>,,EXE_ACTIVITY.2_PORTS_UTIL,0,0.00,,
<not counted>,,INT_MISC.CLEAR_RESTEER_CYCLES,0,0.00,,
<not counted>,,BR_INST_RETIRED.ALL_BRANCHES,0,0.00,,
<not counted>,,UOPS_EXECUTED.CYCLES_GE_1_UOP_EXEC,0,0.00,,
<not counted>,,CYCLE_ACTIVITY.CYCLES_L2_MISS,0,0.00,,
